/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_001,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_001_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_002,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_002_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_004,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_004_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_005,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_005_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_012,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_012_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_013,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_013_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_014,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_014_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_015,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_015_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_016,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_016_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_017,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_017_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_028,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_028_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_037,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_037_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_039,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_039_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_040,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_040_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_044,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_044_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_045,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_045_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_048,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_048_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_050,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_050_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_051,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_051_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_052,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_052_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_053,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_053_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_054,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_054_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_056,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_056_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_064,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_064_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_066,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_066_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_068,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_068_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_069,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_069_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_072,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_072_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_074,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_074_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_075,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_075_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_076,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_076_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_077,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_077_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_080,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_080_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_081,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_081_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_082,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_082_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_085,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_085_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_087,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_087_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_094,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_094_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_096,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_096_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_097,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_097_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_100,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_100_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_103,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_103_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_104,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_104_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_106,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_106_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_110,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_110_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_111,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_111_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_113,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_113_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_117,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_117_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_121,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_121_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_123,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_123_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_124,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_124_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_128,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_128_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_131,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_131_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_132,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_132_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_133,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_133_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_134,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_134_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_135,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_135_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_137,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_137_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_139,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_139_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_142,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_142_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_145,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_145_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_146,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_146_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_152,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_152_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_153,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_153_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_155,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_155_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_162,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_162_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_165,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_165_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_166,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_166_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_170,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_170_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_172,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_172_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_173,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_173_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_174,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_174_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_175,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_175_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_176,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_176_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_178,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_178_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_186,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_186_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_187,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_187_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_190,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_190_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_191,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_191_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_195,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_195_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_196,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_196_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_198,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_198_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_199,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_199_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_200,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_200_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_201,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_201_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_205,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_205_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_207,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_207_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_209,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_209_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_215,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_215_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_217,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_217_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_222,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_222_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_223,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_223_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_224,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_224_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_228,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_228_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_230,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_230_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_231,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_231_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_232,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_232_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_233,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_233_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_237,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_237_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_238,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_238_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_239,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_239_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_240,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_240_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_241,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_241_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_247,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_247_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_250,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_250_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_252,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_252_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_253,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_253_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_255,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_255_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_257,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_257_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_258,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_258_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_259,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_259_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_261,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_261_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_262,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_262_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_263,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_263_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_264,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_264_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_265,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_265_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_269,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_269_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_270,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_270_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_272,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_272_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_275,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_275_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_276,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_276_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_277,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_277_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_279,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_279_seg.nii.gz
/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_283,/data2/jianghao/TISS/MICCAI_BraTS2020_TrainingData/BraTS20_Training_283_seg.nii.gz
